ID,Start Date,Start Time,offensegroup,OFFENSE
6083,03/12/2022,04:00:00,property,burglary
6084,03/12/2022,10:41:00,property,motor vehicle theft
6085,03/29/2022,20:00:00,property,theft f/auto
6086,03/16/2022,10:30:00,property,theft/other
6087,03/30/2022,23:30:00,property,theft f/auto
6088,03/30/2022,12:56:00,property,theft/other
6089,03/30/2022,21:00:00,property,theft f/auto
6090,03/15/2022,09:00:00,property,theft/other
6091,03/16/2022,09:00:00,property,theft/other
6092,03/18/2022,10:15:00,property,theft/other
6093,03/18/2022,13:36:00,property,theft/other
6094,03/18/2022,13:49:00,property,motor vehicle theft
6095,03/16/2022,15:00:00,property,theft/other
6096,03/24/2022,16:25:00,violent,assault w/dangerous weapon
6097,03/19/2022,01:00:00,violent,sex abuse
6098,03/24/2022,13:34:00,property,theft f/auto
6099,03/23/2022,18:30:00,property,theft f/auto
6100,03/24/2022,17:39:00,property,theft/other
6101,03/24/2022,18:20:00,property,motor vehicle theft
6102,02/22/2022,11:12:00,violent,homicide
6103,02/04/2022,03:47:00,property,theft f/auto
6104,02/22/2022,12:04:00,property,burglary
6105,02/22/2022,13:33:00,property,theft/other
6106,02/22/2022,13:24:00,property,theft/other
6107,02/22/2022,14:50:00,property,theft/other
6108,03/30/2022,20:53:00,property,theft/other
6109,03/27/2022,23:00:00,property,theft/other
6110,02/22/2022,15:39:00,violent,homicide
6111,02/28/2022,20:30:00,violent,robbery
6112,03/01/2022,05:42:00,violent,robbery
6113,02/22/2022,15:19:00,property,theft/other
6114,02/26/2022,13:00:00,property,theft/other
6115,02/26/2022,13:14:00,property,theft/other
6116,03/01/2022,01:20:00,property,burglary
6117,02/28/2022,21:30:00,property,theft f/auto
6118,03/07/2022,14:16:00,violent,assault w/dangerous weapon
6119,03/07/2022,14:57:00,violent,robbery
6120,03/05/2022,21:00:00,property,theft f/auto
6121,03/07/2022,12:49:00,property,theft/other
6122,03/07/2022,12:50:00,property,theft/other
6123,03/07/2022,13:25:00,property,theft f/auto
6124,03/07/2022,10:00:00,property,theft/other
6125,02/22/2022,02:37:00,violent,assault w/dangerous weapon
6126,02/22/2022,07:26:00,violent,assault w/dangerous weapon
6127,02/22/2022,04:32:00,property,motor vehicle theft
6128,02/21/2022,20:45:00,property,theft f/auto
6129,02/18/2022,09:00:00,property,motor vehicle theft
6130,06/15/2022,09:00:00,property,theft/other
6131,06/15/2022,13:38:00,property,theft f/auto
6132,06/15/2022,14:50:00,property,theft/other
6133,06/15/2022,16:00:00,property,theft f/auto
6134,06/17/2022,09:00:00,property,theft f/auto
6135,02/23/2022,20:00:00,property,theft/other
6136,02/27/2022,20:30:00,property,theft f/auto
6137,02/28/2022,02:30:00,property,theft f/auto
6138,06/20/2022,09:50:00,property,theft/other
6139,06/21/2022,01:00:00,property,theft f/auto
6140,06/24/2022,15:00:00,property,theft f/auto
6141,06/23/2022,16:45:00,property,theft/other
6142,06/26/2022,20:15:00,property,motor vehicle theft
6143,06/26/2022,20:31:00,property,theft/other
6144,03/07/2022,11:21:00,violent,robbery
6145,07/02/2022,16:00:00,violent,robbery
6146,07/02/2022,18:05:00,violent,assault w/dangerous weapon
6147,03/04/2022,18:00:00,property,theft/other
6148,03/07/2022,01:15:00,property,burglary
6149,03/13/2022,12:37:00,property,theft/other
6150,03/13/2022,12:57:00,property,theft f/auto
6151,03/10/2022,22:30:00,property,motor vehicle theft
6152,03/11/2022,17:30:00,property,theft f/auto
6153,03/13/2022,13:49:00,property,motor vehicle theft
6154,06/26/2022,15:00:00,property,motor vehicle theft
6155,06/26/2022,20:18:00,property,motor vehicle theft
6156,07/02/2022,03:30:00,property,motor vehicle theft
6157,07/02/2022,14:30:00,property,theft/other
6158,06/29/2022,03:00:00,property,theft/other
6159,07/01/2022,21:30:00,property,theft f/auto
6160,07/02/2022,17:12:00,property,theft/other
6161,07/02/2022,18:54:00,property,motor vehicle theft
6162,02/21/2022,20:36:00,violent,homicide
6163,02/21/2022,18:28:00,property,theft/other
6164,02/21/2022,18:41:00,property,theft/other
6165,02/21/2022,19:15:00,property,theft/other
6166,03/13/2022,01:45:00,property,theft f/auto
6167,03/13/2022,15:08:00,property,burglary
6168,03/13/2022,16:02:00,property,theft/other
6169,03/13/2022,16:10:00,property,theft/other
6170,03/13/2022,16:06:00,property,theft/other
6171,03/13/2022,18:54:00,property,theft f/auto
6172,03/18/2022,17:45:00,property,theft f/auto
6173,03/12/2022,23:00:00,property,theft f/auto
6174,03/16/2022,18:00:00,property,theft f/auto
6175,03/19/2022,14:52:00,property,motor vehicle theft
6176,03/17/2022,11:00:00,property,theft f/auto
6177,07/05/2022,23:00:00,property,theft/other
6178,07/07/2022,18:30:00,property,theft f/auto
6179,07/08/2022,08:30:00,property,theft f/auto
6180,07/07/2022,20:00:00,property,theft/other
6181,07/08/2022,13:55:00,property,theft/other
6182,02/21/2022,22:50:00,property,motor vehicle theft
6183,02/27/2022,22:23:00,violent,assault w/dangerous weapon
6184,03/25/2022,17:13:00,violent,robbery
6185,03/25/2022,18:39:00,violent,robbery
6186,04/29/2022,00:12:00,violent,assault w/dangerous weapon
6187,02/27/2022,22:00:00,property,theft f/auto
6188,02/27/2022,23:09:00,property,motor vehicle theft
6189,02/28/2022,01:45:00,property,theft f/auto
6190,02/28/2022,10:25:00,property,theft f/auto
6191,03/24/2022,16:30:00,property,theft/other
6192,04/01/2022,10:30:00,property,theft/other
6193,04/06/2022,10:30:00,property,theft f/auto
6194,04/07/2022,20:00:00,property,theft/other
6195,04/08/2022,12:40:00,property,theft f/auto
6196,04/08/2022,13:47:00,property,theft/other
6197,04/14/2022,19:22:00,property,motor vehicle theft
6198,04/14/2022,20:05:00,property,motor vehicle theft
6199,04/28/2022,21:45:00,property,theft/other
6200,04/28/2022,23:50:00,property,theft/other
6201,04/29/2022,03:18:00,property,burglary
6202,05/05/2022,14:00:00,property,theft/other
6203,06/27/2022,21:26:00,property,theft/other
6204,06/28/2022,04:25:00,violent,assault w/dangerous weapon
6205,07/04/2022,00:01:00,violent,homicide
6206,06/27/2022,14:25:00,property,theft/other
6207,07/03/2022,02:00:00,property,theft f/auto
6208,07/02/2022,20:00:00,property,theft f/auto
6209,07/03/2022,19:09:00,property,theft f/auto
6210,06/10/2022,21:26:00,property,motor vehicle theft
6211,06/10/2022,12:00:00,property,theft/other
6212,06/16/2022,20:15:00,property,theft f/auto
6213,06/16/2022,15:30:00,property,theft f/auto
6214,04/01/2022,11:00:00,property,theft/other
6215,04/14/2022,19:50:00,property,motor vehicle theft
6216,04/15/2022,17:10:00,property,theft/other
6217,07/03/2022,23:55:00,property,motor vehicle theft
6218,07/09/2022,16:22:00,property,motor vehicle theft
6219,07/09/2022,15:57:00,property,theft/other
6220,07/07/2022,20:00:00,property,motor vehicle theft
6221,05/30/2022,04:27:00,property,theft/other
6222,05/30/2022,03:40:00,property,burglary
6223,06/04/2022,21:27:00,violent,robbery
6224,04/17/2022,14:18:00,violent,robbery
6225,04/21/2022,22:54:00,violent,assault w/dangerous weapon
6226,04/21/2022,21:25:00,violent,robbery
6227,04/21/2022,23:56:00,violent,assault w/dangerous weapon
6228,04/22/2022,08:42:00,violent,assault w/dangerous weapon
6229,04/28/2022,12:54:00,violent,assault w/dangerous weapon
6230,05/30/2022,09:20:00,property,theft f/auto
6231,06/04/2022,19:53:00,property,motor vehicle theft
6232,06/04/2022,00:30:00,property,theft f/auto
6233,04/15/2022,23:30:00,property,theft f/auto
6234,04/23/2022,17:50:00,property,theft/other
6235,04/23/2022,17:52:00,property,theft/other
6236,04/23/2022,20:54:00,property,theft/other
6237,04/23/2022,14:15:00,property,theft f/auto
6238,04/23/2022,23:24:00,property,theft/other
6239,04/22/2022,09:24:00,property,theft/other
6240,04/28/2022,15:55:00,property,burglary
6241,04/28/2022,15:45:00,property,theft/other
6242,07/09/2022,21:44:00,property,motor vehicle theft
6243,04/08/2022,09:25:00,property,theft/other
6244,04/09/2022,13:04:00,property,motor vehicle theft
6245,04/09/2022,09:30:00,property,motor vehicle theft
6246,04/09/2022,14:38:00,property,theft/other
6247,04/09/2022,13:44:00,property,theft/other
6248,04/08/2022,16:00:00,property,theft f/auto
6249,04/09/2022,15:30:00,property,theft/other
6250,06/05/2022,00:30:00,property,theft/other
6251,04/28/2022,17:50:00,violent,assault w/dangerous weapon
6252,04/16/2022,04:07:00,violent,homicide
6253,04/16/2022,10:57:00,violent,homicide
6254,06/09/2022,17:30:00,property,theft/other
6255,06/10/2022,11:20:00,property,motor vehicle theft
6256,06/08/2022,19:00:00,property,theft f/auto
6257,06/10/2022,13:17:00,property,burglary
6258,06/20/2022,09:00:00,property,theft f/auto
6259,06/22/2022,07:00:00,property,theft f/auto
6260,06/22/2022,12:12:00,property,theft/other
6261,06/21/2022,23:00:00,property,motor vehicle theft
6262,06/22/2022,14:15:00,property,theft/other
6263,06/22/2022,14:22:00,property,theft/other
6264,06/21/2022,09:00:00,property,theft f/auto
6265,06/22/2022,15:58:00,property,theft/other
6266,04/28/2022,17:20:00,property,theft/other
6267,04/28/2022,17:56:00,property,theft/other
6268,05/04/2022,22:09:00,property,theft/other
6269,05/02/2022,23:00:00,property,theft f/auto
6270,05/04/2022,22:55:00,property,theft/other
6271,05/04/2022,11:45:00,property,theft f/auto
6272,05/05/2022,07:28:00,property,theft/other
6273,05/04/2022,19:30:00,property,theft f/auto
6274,05/02/2022,12:40:00,property,theft/other
6275,05/04/2022,18:30:00,property,theft f/auto
6276,04/13/2022,20:50:00,property,theft/other
6277,04/02/2022,15:00:00,property,theft/other
6278,04/16/2022,10:32:00,property,theft/other
6279,04/16/2022,13:10:00,property,theft/other
6280,06/09/2022,14:00:00,property,theft f/auto
6281,06/07/2022,22:30:00,property,motor vehicle theft
6282,06/16/2022,18:49:00,property,motor vehicle theft
6283,06/16/2022,18:09:00,property,motor vehicle theft
6284,06/17/2022,00:26:00,violent,assault w/dangerous weapon
6285,04/22/2022,22:38:00,violent,assault w/dangerous weapon
6286,04/22/2022,07:00:00,violent,sex abuse
6287,06/16/2022,20:48:00,property,motor vehicle theft
6288,06/16/2022,10:15:00,property,theft f/auto
6289,06/16/2022,22:56:00,property,motor vehicle theft
6290,06/16/2022,17:28:00,property,theft/other
6291,06/27/2022,18:00:00,property,theft f/auto
6292,06/28/2022,15:19:00,property,theft/other
6293,06/27/2022,13:30:00,property,theft f/auto
6294,06/28/2022,15:45:00,property,theft/other
6295,06/28/2022,19:35:00,property,motor vehicle theft
6296,05/05/2022,10:00:00,property,theft f/auto
6297,05/04/2022,22:00:00,property,theft f/auto
6298,05/11/2022,15:18:00,property,theft/other
6299,05/09/2022,11:00:00,property,theft f/auto
6300,05/11/2022,17:30:00,property,motor vehicle theft
6301,05/09/2022,19:00:00,property,theft f/auto
6302,05/07/2022,09:20:00,property,theft/other
6303,05/11/2022,18:30:00,property,theft/other
6304,05/11/2022,21:02:00,property,burglary
6305,05/07/2022,15:00:00,property,theft/other
6306,04/20/2022,15:45:00,property,theft/other
6307,04/21/2022,19:55:00,property,motor vehicle theft
6308,04/22/2022,19:56:00,property,motor vehicle theft
6309,04/23/2022,02:40:00,property,theft/other
6310,04/29/2022,07:40:00,property,theft/other
6311,04/28/2022,19:00:00,property,theft/other
6312,04/29/2022,10:00:00,property,theft f/auto
6313,04/28/2022,22:30:00,property,theft f/auto
6314,06/17/2022,17:00:00,property,theft/other
6315,06/22/2022,08:22:00,property,theft/other
6316,06/19/2022,22:15:00,property,theft f/auto
6317,04/29/2022,13:56:00,violent,assault w/dangerous weapon
6318,06/20/2022,17:30:00,property,theft f/auto
6319,06/17/2022,12:00:00,property,theft f/auto
6320,06/28/2022,00:50:00,property,burglary
6321,07/03/2022,16:33:00,property,theft/other
6322,07/03/2022,18:00:00,property,theft f/auto
6323,07/04/2022,00:05:00,property,theft f/auto
6324,04/02/2022,08:05:00,property,theft/other
6325,04/02/2022,17:00:00,property,theft f/auto
6326,05/17/2022,12:30:00,property,theft/other
6327,05/17/2022,14:59:00,property,motor vehicle theft
6328,05/17/2022,15:58:00,property,theft/other
6329,05/21/2022,22:00:00,property,theft f/auto
6330,05/23/2022,16:57:00,property,theft/other
6331,04/29/2022,12:41:00,property,theft f/auto
6332,04/29/2022,14:39:00,property,theft/other
6333,04/27/2022,17:00:00,property,theft f/auto
6334,05/05/2022,08:30:00,property,theft f/auto
6335,05/05/2022,13:00:00,property,theft/other
6336,06/23/2022,17:50:00,property,theft f/auto
6337,04/03/2022,20:18:00,violent,robbery
6338,04/10/2022,04:20:00,violent,assault w/dangerous weapon
6339,05/23/2022,23:16:00,violent,robbery
6340,05/05/2022,21:57:00,violent,robbery
6341,07/04/2022,02:34:00,property,motor vehicle theft
6342,04/03/2022,20:44:00,property,motor vehicle theft
6343,04/08/2022,20:49:00,property,theft/other
6344,04/09/2022,17:51:00,property,theft f/auto
6345,05/23/2022,19:47:00,property,theft/other
6346,05/23/2022,19:32:00,property,motor vehicle theft
6347,05/23/2022,19:48:00,property,motor vehicle theft
6348,05/06/2022,02:25:00,property,theft f/auto
6349,04/30/2022,23:00:00,property,theft/other
6350,05/11/2022,09:35:00,property,motor vehicle theft
6351,05/10/2022,23:00:00,property,motor vehicle theft
6352,05/08/2022,00:05:00,property,theft f/auto
6353,05/12/2022,12:16:00,property,motor vehicle theft
6354,07/04/2022,09:29:00,property,theft f/auto
6355,07/03/2022,18:30:00,property,theft f/auto
6356,07/02/2022,21:30:00,property,theft f/auto
6357,07/03/2022,12:00:00,property,theft/other
6358,07/04/2022,12:45:00,property,theft/other
6359,06/04/2022,01:30:00,violent,robbery
6360,06/04/2022,03:20:00,violent,robbery
6361,04/09/2022,19:06:00,violent,robbery
6362,04/09/2022,20:49:00,violent,robbery
6363,07/10/2022,03:01:00,property,theft f/auto
6364,07/10/2022,03:17:00,property,theft f/auto
6365,04/09/2022,12:40:00,property,theft f/auto
6366,04/07/2022,16:00:00,property,theft f/auto
6367,04/16/2022,19:30:00,property,motor vehicle theft
6368,04/17/2022,11:18:00,property,theft/other
6369,04/16/2022,16:09:00,property,theft f/auto
6370,04/17/2022,14:03:00,property,theft/other
6371,04/17/2022,13:53:00,property,theft/other
6372,04/17/2022,14:25:00,property,theft/other
6373,04/15/2022,20:30:00,property,theft f/auto
6374,05/18/2022,16:09:00,property,theft/other
6375,06/03/2022,14:13:00,property,theft f/auto
6376,06/04/2022,07:58:00,property,motor vehicle theft
6377,05/18/2022,03:18:00,property,motor vehicle theft
6378,05/17/2022,10:00:00,property,theft f/auto
6379,05/18/2022,01:15:00,property,motor vehicle theft
6380,04/09/2022,22:26:00,violent,assault w/dangerous weapon
6381,04/09/2022,22:29:00,violent,robbery
6382,04/08/2022,23:25:00,violent,robbery
6383,05/28/2022,22:30:00,violent,assault w/dangerous weapon
6384,05/29/2022,02:31:00,violent,homicide
6385,05/29/2022,02:20:00,violent,sex abuse
6386,05/29/2022,04:45:00,violent,robbery
6387,05/29/2022,04:48:00,violent,robbery
6388,04/09/2022,23:49:00,violent,assault w/dangerous weapon
6389,04/09/2022,21:33:00,property,motor vehicle theft
6390,05/22/2022,02:30:00,property,theft f/auto
6391,05/23/2022,13:07:00,property,theft/other
6392,05/29/2022,01:43:00,property,theft/other
6393,05/29/2022,04:13:00,property,motor vehicle theft
6394,06/04/2022,10:11:00,property,theft/other
6395,06/08/2022,22:00:00,property,theft f/auto
6396,06/09/2022,18:26:00,property,theft/other
6397,05/24/2022,13:25:00,property,burglary
6398,05/24/2022,14:58:00,property,theft f/auto
6399,05/24/2022,16:45:00,property,burglary
6400,05/23/2022,13:50:00,property,theft f/auto
6401,05/30/2022,02:29:00,property,motor vehicle theft
6402,04/10/2022,03:00:00,property,theft f/auto
6403,04/16/2022,23:55:00,property,theft/other
6404,04/17/2022,00:20:00,property,theft/other
6405,04/17/2022,01:40:00,property,burglary
6406,05/11/2022,21:59:00,violent,robbery
6407,05/12/2022,01:41:00,violent,assault w/dangerous weapon
6408,04/29/2022,14:14:00,violent,assault w/dangerous weapon
6409,04/29/2022,15:35:00,violent,assault w/dangerous weapon
6410,04/17/2022,03:53:00,property,burglary
6411,05/28/2022,23:30:00,property,motor vehicle theft
6412,05/30/2022,12:00:00,property,theft f/auto
6413,06/02/2022,13:00:00,property,motor vehicle theft
6414,06/03/2022,15:50:00,property,theft/other
6415,05/31/2022,20:00:00,property,theft f/auto
6416,06/03/2022,17:58:00,property,theft/other
6417,06/03/2022,22:00:00,property,motor vehicle theft
6418,06/15/2022,23:48:00,property,motor vehicle theft
6419,06/16/2022,10:45:00,property,theft f/auto
6420,06/16/2022,07:30:00,property,motor vehicle theft
6421,06/21/2022,17:25:00,property,theft/other
6422,05/05/2022,15:10:00,property,theft/other
6423,04/25/2022,23:00:00,property,theft/other
6424,04/21/2022,11:20:00,property,theft f/auto
6425,04/23/2022,08:28:00,property,motor vehicle theft
6426,04/22/2022,15:45:00,property,theft f/auto
6427,04/23/2022,05:00:00,property,theft f/auto
6428,06/21/2022,17:58:00,violent,robbery
6429,05/17/2022,21:56:00,violent,assault w/dangerous weapon
6430,05/17/2022,23:51:00,violent,assault w/dangerous weapon
6431,04/29/2022,15:36:00,violent,robbery
6432,04/29/2022,18:46:00,violent,robbery
6433,04/29/2022,16:25:00,property,motor vehicle theft
6434,06/09/2022,10:20:00,property,motor vehicle theft
6435,06/09/2022,10:45:00,property,theft f/auto
6436,06/09/2022,13:47:00,property,theft f/auto
6437,06/09/2022,15:22:00,property,theft/other
6438,05/23/2022,13:25:00,property,theft f/auto
6439,06/20/2022,05:45:00,property,theft f/auto
6440,06/21/2022,18:36:00,property,theft/other
6441,06/21/2022,17:45:00,property,motor vehicle theft
6442,06/21/2022,18:56:00,property,theft/other
6443,06/20/2022,09:00:00,property,theft f/auto
6444,06/27/2022,12:20:00,property,theft/other
6445,05/17/2022,18:31:00,property,theft f/auto
6446,05/17/2022,20:25:00,property,theft/other
6447,05/17/2022,20:18:00,property,theft/other
6448,05/17/2022,15:04:00,property,theft/other
6449,05/17/2022,16:31:00,property,burglary
6450,05/18/2022,01:06:00,property,theft/other
6451,04/29/2022,16:37:00,property,theft/other
6452,04/25/2022,15:30:00,property,theft f/auto
6453,04/29/2022,15:45:00,property,theft/other
6454,04/29/2022,00:00:00,property,theft/other
6455,04/27/2022,07:27:00,property,theft/other
6456,04/29/2022,20:15:00,property,motor vehicle theft
