ID,Start Date,Start Time,Year,Offense Group,offense,Max Temp (f),Min Temp (f),Avg Temp (f),Total Precipitation (in),Day Condition
290,02/23/2022,00:47:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
291,02/23/2022,00:47:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
292,02/23/2022,01:10:00,2022,property,burglary,66.6,47.7,62.0,0.0,Overcast
293,02/23/2022,01:30:00,2022,violent,robbery,66.6,47.7,62.0,0.0,Overcast
294,02/23/2022,02:10:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
295,02/23/2022,02:30:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
296,02/23/2022,02:47:00,2022,violent,assault w/dangerous weapon,66.6,47.7,62.0,0.0,Overcast
297,02/23/2022,03:50:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
298,02/23/2022,04:10:00,2022,property,burglary,66.6,47.7,62.0,0.0,Overcast
299,02/23/2022,08:00:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
300,02/23/2022,08:12:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
301,02/23/2022,08:30:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
302,02/23/2022,09:15:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
303,02/23/2022,10:08:00,2022,violent,robbery,66.6,47.7,62.0,0.0,Overcast
304,02/23/2022,10:09:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
305,02/23/2022,10:16:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
306,02/23/2022,10:30:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
307,02/23/2022,11:00:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
308,02/23/2022,11:06:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
309,02/23/2022,11:11:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
310,02/23/2022,11:18:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
311,02/23/2022,11:30:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
312,02/23/2022,11:50:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
313,02/23/2022,12:00:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
314,02/23/2022,12:15:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
315,02/23/2022,12:30:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
316,02/23/2022,13:40:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
317,02/23/2022,13:40:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
318,02/23/2022,13:40:00,2022,property,burglary,66.6,47.7,62.0,0.0,Overcast
319,02/23/2022,13:47:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
320,02/23/2022,13:49:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
321,02/23/2022,13:55:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
322,02/23/2022,14:00:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
323,02/23/2022,14:12:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
324,02/23/2022,14:49:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
325,02/23/2022,14:58:00,2022,property,motor vehicle theft,66.6,47.7,62.0,0.0,Overcast
326,02/23/2022,15:00:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
327,02/23/2022,15:06:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
328,02/23/2022,15:44:00,2022,property,burglary,66.6,47.7,62.0,0.0,Overcast
329,02/23/2022,16:51:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
330,02/23/2022,18:00:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
331,02/23/2022,18:00:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
332,02/23/2022,18:15:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
333,02/23/2022,18:43:00,2022,property,motor vehicle theft,66.6,47.7,62.0,0.0,Overcast
334,02/23/2022,19:12:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
335,02/23/2022,19:19:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
336,02/23/2022,19:28:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
337,02/23/2022,19:30:00,2022,property,motor vehicle theft,66.6,47.7,62.0,0.0,Overcast
338,02/23/2022,20:00:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
339,02/23/2022,20:27:00,2022,property,motor vehicle theft,66.6,47.7,62.0,0.0,Overcast
340,02/23/2022,20:34:00,2022,property,motor vehicle theft,66.6,47.7,62.0,0.0,Overcast
341,02/23/2022,20:43:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
342,02/23/2022,21:30:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
343,02/23/2022,21:40:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
344,02/23/2022,21:50:00,2022,violent,assault w/dangerous weapon,66.6,47.7,62.0,0.0,Overcast
345,02/23/2022,21:53:00,2022,violent,assault w/dangerous weapon,66.6,47.7,62.0,0.0,Overcast
346,02/23/2022,22:00:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
347,02/23/2022,22:00:00,2022,property,motor vehicle theft,66.6,47.7,62.0,0.0,Overcast
348,02/23/2022,22:00:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
349,02/23/2022,22:20:00,2022,property,motor vehicle theft,66.6,47.7,62.0,0.0,Overcast
350,02/23/2022,22:30:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
351,02/23/2022,23:00:00,2022,property,theft f/auto,66.6,47.7,62.0,0.0,Overcast
352,02/23/2022,23:10:00,2022,violent,assault w/dangerous weapon,66.6,47.7,62.0,0.0,Overcast
353,02/23/2022,23:21:00,2022,property,theft/other,66.6,47.7,62.0,0.0,Overcast
354,02/23/2022,23:45:00,2022,property,motor vehicle theft,66.6,47.7,62.0,0.0,Overcast
355,02/24/2022,00:00:00,2022,property,theft f/auto,37.8,33.8,36.9,0.03,Overcast
356,02/24/2022,00:32:00,2022,property,burglary,37.8,33.8,36.9,0.03,Overcast
357,02/24/2022,00:33:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
358,02/24/2022,03:15:00,2022,property,burglary,37.8,33.8,36.9,0.03,Overcast
359,02/24/2022,04:33:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
360,02/24/2022,04:58:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
361,02/24/2022,06:08:00,2022,property,motor vehicle theft,37.8,33.8,36.9,0.03,Overcast
362,02/24/2022,07:00:00,2022,property,theft f/auto,37.8,33.8,36.9,0.03,Overcast
363,02/24/2022,07:18:00,2022,property,theft f/auto,37.8,33.8,36.9,0.03,Overcast
364,02/24/2022,07:55:00,2022,property,theft f/auto,37.8,33.8,36.9,0.03,Overcast
365,02/24/2022,08:43:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
366,02/24/2022,09:00:00,2022,property,motor vehicle theft,37.8,33.8,36.9,0.03,Overcast
367,02/24/2022,09:37:00,2022,property,burglary,37.8,33.8,36.9,0.03,Overcast
368,02/24/2022,09:40:00,2022,property,motor vehicle theft,37.8,33.8,36.9,0.03,Overcast
369,02/24/2022,11:30:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
370,02/24/2022,11:40:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
371,02/24/2022,12:00:00,2022,property,theft f/auto,37.8,33.8,36.9,0.03,Overcast
372,02/24/2022,12:03:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
373,02/24/2022,12:52:00,2022,property,theft f/auto,37.8,33.8,36.9,0.03,Overcast
374,02/24/2022,13:30:00,2022,property,motor vehicle theft,37.8,33.8,36.9,0.03,Overcast
375,02/24/2022,13:52:00,2022,property,theft f/auto,37.8,33.8,36.9,0.03,Overcast
376,02/24/2022,14:06:00,2022,violent,robbery,37.8,33.8,36.9,0.03,Overcast
377,02/24/2022,14:19:00,2022,property,motor vehicle theft,37.8,33.8,36.9,0.03,Overcast
378,02/24/2022,14:20:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
379,02/24/2022,14:36:00,2022,violent,robbery,37.8,33.8,36.9,0.03,Overcast
380,02/24/2022,15:00:00,2022,property,theft f/auto,37.8,33.8,36.9,0.03,Overcast
381,02/24/2022,15:06:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
382,02/24/2022,15:29:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
383,02/24/2022,15:37:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
384,02/24/2022,15:47:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
385,02/24/2022,15:51:00,2022,property,theft f/auto,37.8,33.8,36.9,0.03,Overcast
386,02/24/2022,15:55:00,2022,property,motor vehicle theft,37.8,33.8,36.9,0.03,Overcast
387,02/24/2022,16:00:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
388,02/24/2022,16:00:00,2022,property,theft f/auto,37.8,33.8,36.9,0.03,Overcast
389,02/24/2022,16:00:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
390,02/24/2022,16:08:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
391,02/24/2022,17:00:00,2022,property,theft f/auto,37.8,33.8,36.9,0.03,Overcast
392,02/24/2022,17:20:00,2022,property,theft f/auto,37.8,33.8,36.9,0.03,Overcast
393,02/24/2022,17:56:00,2022,property,theft f/auto,37.8,33.8,36.9,0.03,Overcast
394,02/24/2022,18:38:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
395,02/24/2022,18:48:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
396,02/24/2022,19:20:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
397,02/24/2022,19:30:00,2022,property,theft f/auto,37.8,33.8,36.9,0.03,Overcast
398,02/24/2022,19:45:00,2022,property,motor vehicle theft,37.8,33.8,36.9,0.03,Overcast
399,02/24/2022,19:50:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
400,02/24/2022,20:00:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
401,02/24/2022,20:00:00,2022,property,theft f/auto,37.8,33.8,36.9,0.03,Overcast
402,02/24/2022,20:16:00,2022,property,motor vehicle theft,37.8,33.8,36.9,0.03,Overcast
403,02/24/2022,20:45:00,2022,property,motor vehicle theft,37.8,33.8,36.9,0.03,Overcast
404,02/24/2022,21:03:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
405,02/24/2022,21:58:00,2022,violent,assault w/dangerous weapon,37.8,33.8,36.9,0.03,Overcast
406,02/24/2022,22:00:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
407,02/24/2022,22:00:00,2022,property,burglary,37.8,33.8,36.9,0.03,Overcast
408,02/24/2022,23:47:00,2022,property,theft/other,37.8,33.8,36.9,0.03,Overcast
409,02/25/2022,00:00:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
410,02/25/2022,01:50:00,2022,property,motor vehicle theft,58.5,33.1,46.5,0.07,Light rain
411,02/25/2022,02:00:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
412,02/25/2022,02:55:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
413,02/25/2022,03:10:00,2022,property,burglary,58.5,33.1,46.5,0.07,Light rain
414,02/25/2022,04:00:00,2022,property,burglary,58.5,33.1,46.5,0.07,Light rain
415,02/25/2022,06:00:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
416,02/25/2022,07:00:00,2022,property,motor vehicle theft,58.5,33.1,46.5,0.07,Light rain
417,02/25/2022,07:40:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
418,02/25/2022,08:50:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
419,02/25/2022,09:20:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
420,02/25/2022,09:30:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
421,02/25/2022,09:49:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
422,02/25/2022,10:00:00,2022,property,theft f/auto,58.5,33.1,46.5,0.07,Light rain
423,02/25/2022,10:00:00,2022,property,motor vehicle theft,58.5,33.1,46.5,0.07,Light rain
424,02/25/2022,10:52:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
425,02/25/2022,10:57:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
426,02/25/2022,11:00:00,2022,property,theft f/auto,58.5,33.1,46.5,0.07,Light rain
427,02/25/2022,11:06:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
428,02/25/2022,11:20:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
429,02/25/2022,11:50:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
430,02/25/2022,12:00:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
431,02/25/2022,12:00:00,2022,property,theft f/auto,58.5,33.1,46.5,0.07,Light rain
432,02/25/2022,12:19:00,2022,violent,robbery,58.5,33.1,46.5,0.07,Light rain
433,02/25/2022,12:30:00,2022,property,burglary,58.5,33.1,46.5,0.07,Light rain
434,02/25/2022,13:30:00,2022,property,theft f/auto,58.5,33.1,46.5,0.07,Light rain
435,02/25/2022,13:37:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
436,02/25/2022,14:05:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
437,02/25/2022,14:20:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
438,02/25/2022,14:53:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
439,02/25/2022,15:38:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
440,02/25/2022,16:00:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
441,02/25/2022,16:00:00,2022,property,theft f/auto,58.5,33.1,46.5,0.07,Light rain
442,02/25/2022,16:00:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
443,02/25/2022,16:05:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
444,02/25/2022,16:15:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
445,02/25/2022,16:30:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
446,02/25/2022,17:00:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
447,02/25/2022,17:02:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
448,02/25/2022,17:08:00,2022,property,burglary,58.5,33.1,46.5,0.07,Light rain
449,02/25/2022,17:23:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
450,02/25/2022,17:25:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
451,02/25/2022,17:30:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
452,02/25/2022,17:35:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
453,02/25/2022,17:57:00,2022,property,motor vehicle theft,58.5,33.1,46.5,0.07,Light rain
454,02/25/2022,17:59:00,2022,property,motor vehicle theft,58.5,33.1,46.5,0.07,Light rain
455,02/25/2022,18:15:00,2022,property,theft f/auto,58.5,33.1,46.5,0.07,Light rain
456,02/25/2022,18:19:00,2022,property,motor vehicle theft,58.5,33.1,46.5,0.07,Light rain
457,02/25/2022,19:09:00,2022,property,motor vehicle theft,58.5,33.1,46.5,0.07,Light rain
458,02/25/2022,19:20:00,2022,property,theft/other,58.5,33.1,46.5,0.07,Light rain
459,02/25/2022,20:00:00,2022,property,motor vehicle theft,58.5,33.1,46.5,0.07,Light rain
460,02/25/2022,20:02:00,2022,property,motor vehicle theft,58.5,33.1,46.5,0.07,Light rain
461,02/25/2022,20:05:00,2022,property,motor vehicle theft,58.5,33.1,46.5,0.07,Light rain
462,02/25/2022,20:42:00,2022,property,motor vehicle theft,58.5,33.1,46.5,0.07,Light rain
463,02/25/2022,20:48:00,2022,violent,robbery,58.5,33.1,46.5,0.07,Light rain
464,02/25/2022,21:00:00,2022,property,theft f/auto,58.5,33.1,46.5,0.07,Light rain
465,02/25/2022,21:20:00,2022,property,theft f/auto,58.5,33.1,46.5,0.07,Light rain
466,02/25/2022,21:20:00,2022,violent,robbery,58.5,33.1,46.5,0.07,Light rain
467,02/25/2022,21:30:00,2022,property,theft f/auto,58.5,33.1,46.5,0.07,Light rain
468,02/25/2022,22:00:00,2022,property,theft f/auto,58.5,33.1,46.5,0.07,Light rain
469,02/25/2022,22:03:00,2022,property,motor vehicle theft,58.5,33.1,46.5,0.07,Light rain
470,02/25/2022,22:25:00,2022,violent,assault w/dangerous weapon,58.5,33.1,46.5,0.07,Light rain
471,02/25/2022,22:30:00,2022,property,theft f/auto,58.5,33.1,46.5,0.07,Light rain
472,02/25/2022,22:40:00,2022,property,burglary,58.5,33.1,46.5,0.07,Light rain
473,02/25/2022,22:50:00,2022,property,theft f/auto,58.5,33.1,46.5,0.07,Light rain
474,02/25/2022,23:00:00,2022,property,motor vehicle theft,58.5,33.1,46.5,0.07,Light rain
475,02/25/2022,23:00:00,2022,property,motor vehicle theft,58.5,33.1,46.5,0.07,Light rain
476,02/25/2022,23:50:00,2022,property,theft f/auto,58.5,33.1,46.5,0.07,Light rain
477,02/25/2022,23:56:00,2022,property,theft f/auto,58.5,33.1,46.5,0.07,Light rain
478,02/26/2022,00:00:00,2022,property,burglary,41.7,28.9,35.6,0.0,Partly cloudy
479,02/26/2022,00:00:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
480,02/26/2022,00:26:00,2022,violent,robbery,41.7,28.9,35.6,0.0,Partly cloudy
481,02/26/2022,02:14:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
482,02/26/2022,02:55:00,2022,violent,robbery,41.7,28.9,35.6,0.0,Partly cloudy
483,02/26/2022,03:00:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
484,02/26/2022,03:15:00,2022,violent,assault w/dangerous weapon,41.7,28.9,35.6,0.0,Partly cloudy
485,02/26/2022,03:26:00,2022,property,motor vehicle theft,41.7,28.9,35.6,0.0,Partly cloudy
486,02/26/2022,04:30:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
487,02/26/2022,05:29:00,2022,violent,robbery,41.7,28.9,35.6,0.0,Partly cloudy
488,02/26/2022,06:23:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
489,02/26/2022,06:47:00,2022,violent,robbery,41.7,28.9,35.6,0.0,Partly cloudy
490,02/26/2022,07:00:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
491,02/26/2022,07:45:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
492,02/26/2022,08:00:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
493,02/26/2022,08:00:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
494,02/26/2022,08:13:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
495,02/26/2022,09:10:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
496,02/26/2022,09:45:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
497,02/26/2022,10:07:00,2022,violent,robbery,41.7,28.9,35.6,0.0,Partly cloudy
498,02/26/2022,10:40:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
499,02/26/2022,10:40:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
500,02/26/2022,11:00:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
501,02/26/2022,11:15:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
502,02/26/2022,11:17:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
503,02/26/2022,11:24:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
504,02/26/2022,11:30:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
505,02/26/2022,11:59:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
506,02/26/2022,12:00:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
507,02/26/2022,12:00:00,2022,violent,robbery,41.7,28.9,35.6,0.0,Partly cloudy
508,02/26/2022,12:00:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
509,02/26/2022,12:37:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
510,02/26/2022,12:52:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
511,02/26/2022,12:52:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
512,02/26/2022,13:00:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
513,02/26/2022,13:09:00,2022,violent,assault w/dangerous weapon,41.7,28.9,35.6,0.0,Partly cloudy
514,02/26/2022,13:14:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
515,02/26/2022,13:17:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
516,02/26/2022,14:00:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
517,02/26/2022,14:01:00,2022,property,motor vehicle theft,41.7,28.9,35.6,0.0,Partly cloudy
518,02/26/2022,14:25:00,2022,violent,robbery,41.7,28.9,35.6,0.0,Partly cloudy
519,02/26/2022,14:32:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
520,02/26/2022,14:44:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
521,02/26/2022,14:46:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
522,02/26/2022,14:48:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
523,02/26/2022,15:10:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
524,02/26/2022,15:21:00,2022,violent,robbery,41.7,28.9,35.6,0.0,Partly cloudy
525,02/26/2022,16:00:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
526,02/26/2022,16:05:00,2022,property,motor vehicle theft,41.7,28.9,35.6,0.0,Partly cloudy
527,02/26/2022,16:19:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
528,02/26/2022,16:31:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
529,02/26/2022,16:48:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
530,02/26/2022,16:56:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
531,02/26/2022,17:00:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
532,02/26/2022,17:12:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
533,02/26/2022,17:50:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
534,02/26/2022,18:00:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
535,02/26/2022,18:11:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
536,02/26/2022,18:20:00,2022,property,motor vehicle theft,41.7,28.9,35.6,0.0,Partly cloudy
537,02/26/2022,18:30:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
538,02/26/2022,18:35:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
539,02/26/2022,18:47:00,2022,property,motor vehicle theft,41.7,28.9,35.6,0.0,Partly cloudy
540,02/26/2022,19:00:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
541,02/26/2022,19:30:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
542,02/26/2022,20:00:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
543,02/26/2022,20:01:00,2022,property,motor vehicle theft,41.7,28.9,35.6,0.0,Partly cloudy
544,02/26/2022,20:11:00,2022,property,motor vehicle theft,41.7,28.9,35.6,0.0,Partly cloudy
545,02/26/2022,20:15:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
546,02/26/2022,20:30:00,2022,property,motor vehicle theft,41.7,28.9,35.6,0.0,Partly cloudy
547,02/26/2022,20:45:00,2022,property,motor vehicle theft,41.7,28.9,35.6,0.0,Partly cloudy
548,02/26/2022,20:56:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
549,02/26/2022,21:38:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
550,02/26/2022,22:00:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
551,02/26/2022,22:00:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
552,02/26/2022,22:00:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
553,02/26/2022,22:00:00,2022,property,theft/other,41.7,28.9,35.6,0.0,Partly cloudy
554,02/26/2022,23:30:00,2022,property,theft f/auto,41.7,28.9,35.6,0.0,Partly cloudy
555,02/27/2022,00:00:00,2022,property,motor vehicle theft,54.5,32.9,45.2,0.0,Partly cloudy
556,02/27/2022,00:00:00,2022,property,theft f/auto,54.5,32.9,45.2,0.0,Partly cloudy
557,02/27/2022,00:15:00,2022,property,motor vehicle theft,54.5,32.9,45.2,0.0,Partly cloudy
